id,admin_country,admin_country_code,admin_name_field,admin_id_field,admin_year,admin_illegality_max,intersected_area_ha
AMAZ,Brasil,BR,Alto Alegre,1400050,201800,3.0,76.39426476867298
AMAZ,Brasil,BR,Alto Alegre,1400050,201900,3.0,83.35897864657059
AMAZ,Brasil,BR,Alto Alegre,1400050,202000,3.0,46.83107992204648
AMAZ,Brasil,BR,Alto Alegre,1400050,202100,3.0,160.7907578223837
AMAZ,Brasil,BR,Alto Alegre,1400050,202200,3.0,288.8836096621876
AMAZ,Brasil,BR,Alto Alegre,1400050,202300,3.0,45.48176258586084
AMAZ,Brasil,BR,Alto Alegre,1400050,202400,3.0,32.03443438309303
AMAZ,Brasil,BR,Alto Alegre,1400050,202502,3.0,0.03820708310871951
AMAZ,Brasil,BR,Alto Alegre,1400050,202503,3.0,0.4634169956333748
AMAZ,Brasil,BR,Alto Paraguai,5100508,202400,1.0,46.40000021457672
AMAZ,Brasil,BR,Alto Paraguai,5100508,202400,2.0,65.88000106811523
AMAZ,Brasil,BR,Alto Paraguai,5100508,202400,3.0,66.67999982833862
AMAZ,Brasil,BR,Alto Paraguai,5100508,202502,1.0,6.769999980926514
AMAZ,Brasil,BR,Alto Paraguai,5100508,202502,2.0,7.020000070333481
AMAZ,Brasil,BR,Alto Paraguai,5100508,202502,3.0,5.680000066757202
AMAZ,Brasil,BR,Alto Paraíso,1100403,201800,3.0,42.6236481780901
AMAZ,Brasil,BR,Alto Paraíso,1100403,201900,1.0,8.984362323250718
AMAZ,Brasil,BR,Alto Paraíso,1100403,202000,1.0,3.0204692648468607
AMAZ,Brasil,BR,Alto Paraíso,1100403,202100,1.0,3.7329724356831195
AMAZ,Brasil,BR,Alto Paraíso,1100403,202400,1.0,2.9931591284448658
AMAZ,Brasil,BR,Alto Paraíso,1100403,202400,3.0,22.8700008392334
AMAZ,Brasil,BR,Alto Paraíso,1100403,202502,2.0,4.550000190734863
AMAZ,Brasil,BR,Alto Paraíso,1100403,202502,3.0,0.5
AMAZ,Brasil,BR,Alto Paraíso,1100403,202503,1.0,2.4600000381469727
AMAZ,Brasil,BR,Alto Paraíso,1100403,202503,3.0,1.855663709617446
AMAZ,Brasil,BR,Amajari,1400027,201800,3.0,144.13383389642817
AMAZ,Brasil,BR,Amajari,1400027,201900,3.0,65.46924700810756
AMAZ,Brasil,BR,Amajari,1400027,202000,3.0,16.04810036510249
AMAZ,Brasil,BR,Amajari,1400027,202100,3.0,110.53066166205278
AMAZ,Brasil,BR,Amajari,1400027,202200,1.0,12.640000343322756
AMAZ,Brasil,BR,Amajari,1400027,202200,3.0,221.73406058472702
AMAZ,Brasil,BR,Amajari,1400027,202300,3.0,36.55036661843675
AMAZ,Brasil,BR,Amajari,1400027,202300,4.0,3.0099999904632577
AMAZ,Brasil,BR,Amajari,1400027,202400,2.0,2.8299999237060547
AMAZ,Brasil,BR,Amajari,1400027,202400,3.0,8.840000171214342
AMAZ,Brasil,BR,Amajari,1400027,202400,4.0,5.2200000286102295
AMAZ,Brasil,BR,Amajari,1400027,202502,2.0,2.2300000190734863
AMAZ,Brasil,BR,Amajari,1400027,202502,3.0,47.70179175761292
AMAZ,Brasil,BR,Amajari,1400027,202503,2.0,0.05999999865889549
AMAZ,Brasil,BR,Amajari,1400027,202503,3.0,63.28980421879652
AMAZ,Brasil,BR,Amapá,1600105,201900,3.0,41.75999927520752
AMAZ,Brasil,BR,Amapá,1600105,202300,3.0,26.420000076293952
AMAZ,Brasil,BR,Amapá do Maranhão,2100550,201900,3.0,11.630000114440916
AMAZ,Brasil,BR,Amapá do Maranhão,2100550,202000,3.0,1.1799999475479124
AMAZ,Brasil,BR,Amapá do Maranhão,2100550,202300,3.0,6.239999771118162
AMAZ,Brasil,BR,Ananindeua,1500800,201800,3.0,35.987500655352754
AMAZ,Brasil,BR,Ananindeua,1500800,201800,4.0,28.069999694824226
AMAZ,Brasil,BR,Ananindeua,1500800,201900,3.0,1.9169346084174073
AMAZ,Brasil,BR,Ananindeua,1500800,202000,3.0,0.0
AMAZ,Brasil,BR,Anapu,1500859,201800,3.0,164.05999803543094
AMAZ,Brasil,BR,Anapu,1500859,201900,3.0,0.3000000119209289
AMAZ,Brasil,BR,Anapu,1500859,202000,3.0,3.6199998855590803
AMAZ,Brasil,BR,Anapu,1500859,202100,3.0,26.249999821186066
